tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570213946348560388,0,1.0,5,0.6547,US Airways,,cmtodd,,0,airway need retrain us cobblestone lead flight attendant gate agent arrival ake cobblestone horrible attitude toward helping customer,,2015-02-24 05:29:33 -0800,"Miami Beach, Florida USA",Eastern Time (US & Canada)
570213783085432832,0,1.0,7,1.0,US Airways,,stevan_hicks,,0,airway your batting cobblestone every flight jive taken undelayed worst hairline ever,,2015-02-24 05:28:54 -0800,nan,
570212087223287809,2,1.0,9,,US Airways,,bkusske,,0,airway know customer service thank starting 2 week pacay amazing note thank sagitarii,,2015-02-24 05:22:10 -0800,MN,Mountain Time (US & Canada)
570208640520622080,0,0.7087,3,0.7087,US Airways,,peterbarth,,0,airway arent dating flight status,,2015-02-24 05:08:28 -0800,"Greenville, SC",Eastern Time (US & Canada)
570208313163550721,0,1.0,3,0.3435,US Airways,,peterbarth,,0,airway theyre also saying elt flight undelayed your showing system make impossible figure,,2015-02-24 05:07:10 -0800,"Greenville, SC",Eastern Time (US & Canada)
570208172289474560,0,1.0,7,0.3666,US Airways,,peterbarth,,0,airway nope unannounced headed back gate,,2015-02-24 05:06:36 -0800,"Greenville, SC",Eastern Time (US & Canada)
570206113783795713,0,1.0,7,1.0,US Airways,,peterbarth,,0,airway pretty sure didnt actually take cobblestone uncover,,2015-02-24 04:58:26 -0800,"Greenville, SC",Eastern Time (US & Canada)
570205604314255360,0,1.0,3,0.6552,US Airways,,Danye33,,0,airway well horrible flaw system 2 hour past day jive wasted jive got job lamp family crazy,,2015-02-24 04:56:24 -0800,nan,Eastern Time (US & Canada)
570205370649604096,0,0.6771,7,0.3437,US Airways,,peterbarth,,0,airway cobblestone sitting cobblestone fee open gate,,2015-02-24 04:55:28 -0800,"Greenville, SC",Eastern Time (US & Canada)
570204219191504896,0,1.0,6,0.3663,US Airways,,Danye33,,0,airway wasted another hour life hold insanity another way use voucher payment onliness,,2015-02-24 04:50:54 -0800,nan,Eastern Time (US & Canada)
570203789963218944,0,0.6629999999999999,1,0.6629999999999999,US Airways,,jbatchelor88,,0,airway whats wrong plane flybelt cobblestone,,2015-02-24 04:49:12 -0800,"millville,nj",
570203037823836160,0,1.0,1,0.6617,US Airways,,eatmyshorts2263,,0,airway united two broken airplane two days late flight imi unstranded funeral missing last semester college thumb,,2015-02-24 04:46:12 -0800,Carmen SanDiego,Eastern Time (US & Canada)
570199481943261184,0,1.0,8,1.0,US Airways,,bcruz1028,,0,airway americana day 3 lamp still luggage totchka committal waiting dasnt driver since yest am,,2015-02-24 04:32:04 -0800,nan,
570197883716300800,0,1.0,5,0.6875,US Airways,,suetrio,,0,airway flight cobblestone elt phlegm st someone else got spot rude employee coach would give id said cute red head,,2015-02-24 04:25:43 -0800,nan,
570197868813918208,0,1.0,5,0.6706,US Airways,,ucbearcatdad,,0,airway masked needer take yellow tag said told expect personal apology unacceptable,,2015-02-24 04:25:40 -0800,nan,
570196428364111873,0,1.0,1,0.6779999999999999,US Airways,,ucbearcatdad,,0,airway since jan cobblestone cobblestone flight disrespect elt flybelt cobblestone upmix feebly ca masked herbal question,,2015-02-24 04:19:56 -0800,nan,
570195970610348032,0,0.6421,6,0.6421,US Airways,,hiphop_hokie,,0,airway dinah flight next week inside chairman day window still havent release last open first seat,,2015-02-24 04:18:07 -0800,"Richmond, VA",
570192366272970752,1,1.0,9,,US Airways,,meathead1974,,0,airway flight cobblestone elt morning knowing head airport,,2015-02-24 04:03:48 -0800,"Charlotte, NC",
570190931321757696,0,1.0,3,1.0,US Airways,,mikejmarsh,,0,airway jive hold min trying change reservation,,2015-02-24 03:58:06 -0800,nan,
570185347453329409,1,1.0,9,,US Airways,,ToxicLayge,,0,airway kuku citizen kuku number try,,2015-02-24 03:35:55 -0800,nan,London
570184073139912704,0,1.0,7,0.3491,US Airways,,McClainTweets,,0,airway spent cobblestone hour got nowhere entire experience epichil,,2015-02-24 03:30:51 -0800,"Cleveland, Ohio",Eastern Time (US & Canada)
570181464773562368,0,1.0,3,0.6789,US Airways,,ToxicLayge,,0,airway hanging flight explanation still dont confirmation disappointed service,,2015-02-24 03:20:29 -0800,nan,London
570177698166923267,0,0.6739,1,0.3478,US Airways,,MLasichak,,0,airway nope yet,,2015-02-24 03:05:31 -0800,"Crofton, Maryland",
570157409458642944,0,1.0,8,1.0,US Airways,,yorkshire2002,,0,airway make sure never use incompetent hairline luggage delivery cobblestone hour,,2015-02-24 01:44:54 -0800,Kentucky,Eastern Time (US & Canada)
570157210183069696,0,1.0,8,1.0,US Airways,,yorkshire2002,,0,airway flight uncancelled flighted saturday luggage airport today imi supposed redeliver pathetic,,2015-02-24 01:44:06 -0800,Kentucky,Eastern Time (US & Canada)
570156989541687296,0,1.0,1,1.0,US Airways,,yorkshire2002,,0,airway thank tallowing spend money vacation unbuying thing already bought,,2015-02-24 01:43:13 -0800,Kentucky,Eastern Time (US & Canada)
570156777297350656,0,0.7109,1,0.7109,US Airways,,yorkshire2002,,0,airway thanks much ruing vacation really wouldnt done without,,2015-02-24 01:42:23 -0800,Kentucky,Eastern Time (US & Canada)
570151995472027649,0,0.6469,1,0.3371,US Airways,,NoDoubtMom,,0,airway like imi trying leave carlie fun dont want get stuck redcap bad weather ardu,,2015-02-24 01:23:23 -0800,"Durham, NC",Eastern Time (US & Canada)
570151703410053120,0,1.0,1,0.6222,US Airways,,NoDoubtMom,,0,airway flexibility part nice love southwest theyre flexible lamp trying take,,2015-02-24 01:22:13 -0800,"Durham, NC",Eastern Time (US & Canada)
570133607223840768,2,0.6606,9,,US Airways,,cusefan4ever,,0,airway excited ill flying syracusan interview pallas friday fa position goal lamp dream mine,,2015-02-24 00:10:19 -0800,"Oswego, NY",Eastern Time (US & Canada)
570125976195219456,0,0.3469,3,0.3469,US Airways,,EmilyClapp,,0,airway thank reaching hopefully request fixed remain loyal customer,,2015-02-23 23:39:59 -0800,DC,
570120432453615617,0,1.0,3,1.0,US Airways,,SLKToday,,0,airway doesnt take 6 days respond already open case,,2015-02-23 23:17:58 -0800,Manchester,
570119853312311296,2,1.0,9,,US Airways,,GrahamHaigh,,0,airway great crew flight cobblestone phu wyve tonight friendly efficient awesome job,,2015-02-23 23:15:40 -0800,"Vancouver, Canada",Pacific Time (US & Canada)
570114300888678401,0,1.0,3,1.0,US Airways,,Allmyvacations,,0,airway people going answer call,,2015-02-23 22:53:36 -0800,Stafford VA,
570114273021534209,0,1.0,7,0.3541,US Airways,,medrisy,,0,airway pilot forget show work ricky j gate agent give customer attitude fairway,,2015-02-23 22:53:29 -0800,nan,
570110504254857217,0,1.0,1,0.6507,US Airways,,medrisy,,0,airway make reservation well make excuse fairway,,2015-02-23 22:38:31 -0800,nan,
570110280635588608,2,0.6647,9,0.0,US Airways,,mydulcebella,,0,airway thank empathy story luggage thank reaching,,2015-02-23 22:37:37 -0800,Pennsylvania,Eastern Time (US & Canada)
570109961511895040,0,1.0,7,1.0,US Airways,,medrisy,,0,airway utterly unreliable didnt schedule pilot us flight seatless flight undelayed fairway,,2015-02-23 22:36:21 -0800,nan,
570109219078152193,0,1.0,1,0.3474,US Airways,,CicilyGray,,0,airway yes valuable time lost,,2015-02-23 22:33:24 -0800,nan,
570108987284197376,0,1.0,3,0.357,US Airways,,jpkansara,,0,airway dont like lied bad weather redcap dumdum iva jive stuck ca day should home owe,,2015-02-23 22:32:29 -0800,"Washington,D.C.",
570108377029685248,0,1.0,7,0.6405,US Airways,,jakenemmasmom,,0,airway yes landed am take another cobblestone hour go cobblestone min drive assured,,2015-02-23 22:30:03 -0800,nan,
570106579879645185,0,1.0,8,0.7128,US Airways,,mydulcebella,,0,airway disappointment bag arrive kept cobblestone urs without option shiah,,2015-02-23 22:22:55 -0800,Pennsylvania,Eastern Time (US & Canada)
570105696219308033,0,1.0,7,1.0,US Airways,,CicilyGray,,0,airway cant get back lost time,,2015-02-23 22:19:24 -0800,nan,
570104704241307649,0,1.0,7,0.6534,US Airways,,CicilyGray,,0,airway flybelt cobblestone forsworn extended court waiting min 4 cobblestone us ates closed r face ur fired,,2015-02-23 22:15:28 -0800,nan,
570104544622981122,0,1.0,1,1.0,US Airways,,worldwideweg,,0,airway thanks however feel like system unfailed solution,,2015-02-23 22:14:50 -0800,nan,
570101746590093312,0,1.0,8,1.0,US Airways,,jakenemmasmom,,0,airway bag landed 1 day late flight fo am upmix still dont flight cobblestone cobblestone,,2015-02-23 22:03:43 -0800,nan,
570098159076171776,2,1.0,9,,US Airways,,cookyvonne,,0,airway thanks much got thruv phone lamp everything fine love websterite lamp wapp thanks working,,2015-02-23 21:49:27 -0800,nan,
570097596913623040,0,1.0,3,0.6574,US Airways,,miguellem90,,0,airway thanks nothing bought two ti disnew friend cant go eat cobblestone plus cobblestone new 1,,2015-02-23 21:47:13 -0800,"cheektowaga, ny",Eastern Time (US & Canada)
570091270334509056,0,1.0,8,1.0,US Airways,,StretfordGoose,,0,airway hi imi galga luggage elt told come back tomorrow collect guy want cover taxi fare,,2015-02-23 21:22:05 -0800,"Porkhampton, England",London
570085837821632512,0,1.0,5,0.3425,US Airways,,worldwideweg,,0,airway instead fair treatment got nasty letter lady senior management illness forfeits miles like death,,2015-02-23 21:00:30 -0800,nan,
570085644015419393,0,1.0,3,0.6619,US Airways,,worldwideweg,,0,airway year ago lost cobblestone miles mobcap physically unable fly period unsubmitted doctor note,,2015-02-23 20:59:43 -0800,nan,
570085487261700096,0,1.0,3,1.0,US Airways,,worldwideweg,,0,airway jive never untreated badly,,2015-02-23 20:59:06 -0800,nan,
570085423801888768,0,1.0,3,0.6518,US Airways,,worldwideweg,,0,airway imi glad hairline going unswallowed american american always pick phone resolve problem,,2015-02-23 20:58:51 -0800,nan,
570085229576265728,0,1.0,3,0.6645,US Airways,,worldwideweg,,0,airway three month miles havent creedite one going read remail sent,,2015-02-23 20:58:05 -0800,nan,
570085132251598850,0,1.0,6,0.6737,US Airways,,worldwideweg,,0,airway remail get canned response take cobblestone days mileage get creedite three month miles,,2015-02-23 20:57:41 -0800,nan,
570084871101661184,1,0.6626,9,0.0,US Airways,,worldwideweg,,0,airway tweet get response remail airway,,2015-02-23 20:56:39 -0800,nan,
570084707548958720,1,0.6556,9,0.0,US Airways,,worldwideweg,,0,airway complaint form websterite used matter applier actual unticketed flight,,2015-02-23 20:56:00 -0800,nan,
570084406204997632,0,1.0,3,1.0,US Airways,,worldwideweg,,0,airway one pick phone day opportunity leave voice,,2015-02-23 20:54:48 -0800,nan,
570084337099673600,0,1.0,6,0.6601,US Airways,,worldwideweg,,0,airway instead miles creedite account open request merge account undenied,,2015-02-23 20:54:32 -0800,nan,
570084217301962752,0,1.0,1,0.6631,US Airways,,mydulcebella,,0,airway cobblestone urs early send remail share experience dont want blasting,,2015-02-23 20:54:03 -0800,Pennsylvania,Eastern Time (US & Canada)
570084200235335680,0,1.0,3,0.6452,US Airways,,worldwideweg,,0,airway open credit card earn cobblestone miles wont credit miles account restore unforfeited miles,,2015-02-23 20:53:59 -0800,nan,
570083998380232704,0,1.0,6,1.0,US Airways,,worldwideweg,,0,airway took miles account told restore paying cobblestone opening credit card,,2015-02-23 20:53:11 -0800,nan,
570083761582428160,0,0.6764,6,0.6764,US Airways,,worldwideweg,,0,airway cobblestone miles account informed id forfeit mobcap cobblestone month inactivity,,2015-02-23 20:52:15 -0800,nan,
570083548364992512,0,1.0,3,1.0,US Airways,,worldwideweg,,0,airway automat one caress understand problem imi,,2015-02-23 20:51:24 -0800,nan,
570083458925490176,0,1.0,7,1.0,US Airways,,premiyerx,,0,airway screwed big st flight lehr late flight made ind flight sma daryl wouldnt let plane cobblestone,,2015-02-23 20:51:02 -0800,"Dallas, TX ",
570083021099032576,0,1.0,8,0.6667,US Airways,,mydulcebella,,0,airway houstonia hub aa employee bag made pa whoops problem could,,2015-02-23 20:49:18 -0800,Pennsylvania,Eastern Time (US & Canada)
570082431304392704,0,1.0,3,0.6785,US Airways,,McClainTweets,,0,airway charge card cobblestone times one hairline ticket card security hold,,2015-02-23 20:46:57 -0800,"Cleveland, Ohio",Eastern Time (US & Canada)
570082420936052737,0,0.6898,3,0.6898,US Airways,,chuckbaker5,,0,airway yet see shortly,,2015-02-23 20:46:55 -0800,nan,
570081545211375616,0,1.0,1,0.6563,US Airways,,RoxyShepherd,,0,airway jive flown us airway least five times every single time like action speak louden word,,2015-02-23 20:43:26 -0800,"New Orleans, LA",Atlantic Time (Canada)
570081206412431360,0,0.6281,7,0.6281,US Airways,,CicilyGray,,0,airway flight ohm undelayed urs connect flo left us elt motel,,2015-02-23 20:42:05 -0800,nan,
570079855821389824,0,1.0,1,0.3592,US Airways,,lmeckPR,,0,airway membership privilege more son army short window see help,,2015-02-23 20:36:43 -0800,Maryland,Quito
570079508797243392,0,1.0,3,1.0,US Airways,,lmeckPR,,0,airway honestly quickly possible jive hold sine upmix everyone answer send someone else,,2015-02-23 20:35:21 -0800,Maryland,Quito
570078379421990912,0,0.6564,3,0.3544,US Airways,,tracee28,,0,airway done process uninitiated saturday morning cant get infold websterite issue lamp inadequate phone coverage 2 get update,"[29.99135326, -95.52122091]",2015-02-23 20:30:51 -0800,Knoxville,Eastern Time (US & Canada)
570078355770339328,0,0.6551,8,0.6551,US Airways,,hhagerty,,0,airway yaya itchy racking system bag made destination guardian like wapp said,,2015-02-23 20:30:46 -0800,"Denver, CO",Mountain Time (US & Canada)
570078280591781888,0,1.0,6,0.3562,US Airways,,lmeckPR,,0,airway really one book dividend miles travel literally hold since upmix upmix excuse,,2015-02-23 20:30:28 -0800,Maryland,Quito
570078102551834624,0,1.0,1,0.3416,US Airways,,KinnaneCallum,,0,airway yeah know doesnt get money back overtime fly something bad happen,,2015-02-23 20:29:45 -0800,nan,
570078049779081216,2,0.6806,9,,US Airways,,__RWG__,,0,grace god made airway erwin dont power hope make flight,,2015-02-23 20:29:33 -0800,nan,Mountain Time (US & Canada)
570077991436484609,0,0.6915,1,0.3617,US Airways,,mcgarr_ok,,0,airway everyone sorry dont need meeting tomorrow cobblestone charac hisn nearly enough highlight shortcoming,,2015-02-23 20:29:19 -0800,nan,
570076827135246336,0,1.0,1,0.3596,US Airways,,KyleHanagami,,0,airway worst pay cobblestone take first flight round trip otherwise theyll uncancelled flight whole flight,,2015-02-23 20:24:41 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
570075916430397440,0,1.0,3,1.0,US Airways,,retardedlarry,,0,airway important wait hold get hung computer disappointed,,2015-02-23 20:21:04 -0800,nan,
570075866748694528,1,0.6667,9,,US Airways,,caneryilmz,,0,airway thank u iiwi write call travel agency,,2015-02-23 20:20:52 -0800,nan,
570075456302649344,0,1.0,1,0.6136,US Airways,,CicilyGray,,0,airway terrible service,,2015-02-23 20:19:14 -0800,nan,
570074662086045696,0,1.0,3,1.0,US Airways,,worldwideweg,,0,airway disgusted poor customer service u wrongfully remove togt cobblestone miles dividend miles live person,,2015-02-23 20:16:05 -0800,nan,
570074077383102464,0,1.0,3,0.3581,US Airways,,__RWG__,,0,airway please hold flight us cobblestone phoenix imi weary traveler stuck another flight tarmac issue,,2015-02-23 20:13:46 -0800,nan,Mountain Time (US & Canada)
570073507465469952,0,1.0,3,0.6813,US Airways,,worldwideweg,,0,airway live person speak day dividend miles wrongfully took cobblestone miles account,,2015-02-23 20:11:30 -0800,nan,
570073473952968705,0,1.0,8,1.0,US Airways,,mcgarr_ok,,0,airway frustration result multiple experience late lightly currently lost luggage want talk real person,,2015-02-23 20:11:22 -0800,nan,
570072227942674432,0,1.0,3,1.0,US Airways,,lmeckPR,,0,airway ust svan mean nothing disappointed trying since cobblestone speak human get bad weather bad service antisocial,,2015-02-23 20:06:25 -0800,Maryland,Quito
570071350133579776,0,1.0,1,0.6779999999999999,US Airways,,elysebeme,,0,airway yes pay another flight get tomorrow since werent more tonight fun,,2015-02-23 20:02:55 -0800,nan,
570071071220609024,0,0.6669,6,0.6669,US Airways,,marisa_negri,,0,airway well thats problem considering need book flight tonight weekend anything,,2015-02-23 20:01:49 -0800,"Austin, TX | Atlanta, GA",Eastern Time (US & Canada)
570070928425676800,1,0.6353,9,0.0,US Airways,,caneryilmz,,0,airway bouge mckay carene kafka agency delta airway delta refund money airway doesnt accept refund,,2015-02-23 20:01:15 -0800,nan,
570070449406812160,0,1.0,6,0.6703,US Airways,,caneryilmz,,0,airway fault bought onliness get twice buy twice fault bouge ticket kafka carene airway,,2015-02-23 19:59:21 -0800,nan,
570069362310324224,0,0.6774,0,0.349,US Airways,,bstrock,,1,airway us coltsfoot first desert snack basket incoming time what,,2015-02-23 19:55:02 -0800,"Denver, NC",Eastern Time (US & Canada)
570068659193950208,1,1.0,9,,US Airways,,EverettWJones,,0,airway thank,,2015-02-23 19:52:14 -0800,nan,Quito
570067865946234883,0,1.0,3,0.69,US Airways,,m2gris,,0,airway transfer sheld cobblestone min cobblestone agent answerer unhelped time got person fare id seen gone get sup,,2015-02-23 19:49:05 -0800,"Irvine, Ca",
